propensao,nome,cnpj,porte,bairro,endereco,idade_anos,unidades,arquetipo,tel_1,tel_1_tipo,tel_1_whatsapp,tel_1_corrigido,tel_2,tel_2_tipo,tel_2_whatsapp,email
0.3940,IDEAL ODONTOCLINIC,41.738.309/0001-60,ME,CEILANDIA SUL (CEILANDIA),"QUADRA QNM 17 CONJUNTO F LOTE, 03, SALA  10, CEILANDIA SUL (CEILANDIA), CEP 72215176, Brasilia/DF",5,1,clinica_geral,(61) 3027-3294,fixo,+556130273294,,(61) 9 9631-3125,celular,+5561996313125,ciomceiqnm@gmail.com
0.3930,CLINICA LARA,30.818.847/0001-49,ME,SETOR NORTE (BRAZLANDIA),"QUADRA 01 LOTE 36 SALA, 102, SETOR NORTE (BRAZLANDIA), CEP 72705010, Brasilia/DF",8,1,clinica_geral,(61) 3391-1255,fixo,+556133911255,,,,,
0.3930,MARIANA FREITAS,54.787.958/0001-01,ME,GAMA,"SETOR SETOR NORTE Q 1 CJ I LT 415, S/N, SALA  03, GAMA, CEP 72430109, Brasilia/DF",2,1,marca_pessoal,(61) 9 9822-6565,celular,+5561998226565,sim,(00) 0000000000,indefinido,,mfreitas.odonto@gmail.com
0.3930,BIANCA RIBEIRO CARVALHO CONTABILIDADE,52.347.251/0001-40,ME,RIACHO FUNDO I,"CHACARA CHACARA 16 (COLONIA AGRICOLA SUCUPIRA), 19, CASA  19, RIACHO FUNDO I, CEP 71827660, Brasilia/DF",2,1,marca_pessoal,(61) 9 9280-0204,celular,+5561992800204,sim,(00) 0000000000,indefinido,,contabilidadebrc@hotmail.com
0.3930,DR FABIO FERNANDES,53.970.391/0001-33,ME,TAGUATINGA,"SETOR SETOR G SUL CSG 3 LT 7, S/N, APT   818                 BLOCO D, TAGUATINGA, CEP 72035503, Brasilia/DF",2,1,marca_pessoal,(61) 9 9854-1885,celular,+5561998541885,sim,(00) 0000000000,indefinido,,odonto.fabiofernands@gmail.com
0.3930,HOME KIDS ODONTOLOGIA DOMICILIAR E HOSPITALAR,56.941.392/0001-48,ME,TAGUATINGA,"SETOR SETOR B NORTE EDIFICIO VIA VENEZA CNB 14 LT 10, S/N, APT   605, TAGUATINGA, CEP 72115145, Brasilia/DF",2,1,clinica_geral,(61) 9 9826-6456,celular,+5561998266456,sim,(00) 0000000000,indefinido,,daniel@somacontabil.org
0.3930,MEIRELES ODONTO & SAUDE,59.007.163/0001-49,ME,SOBRADINHO II,"RODOVIA CONDOMINIO MANSOES COLORADO, SN, CONJ  P                   LOTE  27, SOBRADINHO II, CEP 73105905, Brasilia/DF",1,1,clinica_geral,(61) 9 9211-9616,celular,+5561992119616,sim,(00) 0000000000,indefinido,,dra.andressamsg@gmail.com
0.3930,MENDES ODONTOLOGIA,52.779.413/0001-10,ME,TAGUATINGA,"SETOR SETOR D NORTE QND 38 LT 1, S/N, TAGUATINGA, CEP 72120380, Brasilia/DF",2,1,clinica_geral,(61) 9 8184-4470,celular,+5561981844470,sim,(00) 0000000000,indefinido,,nataliamendesscd@gmail.com
0.3930,VERIODONTOLOGIA,55.512.926/0001-58,ME,GAMA,"SETOR SETOR LESTE Q 25 LT 67, S/N, GAMA, CEP 72460250, Brasilia/DF",2,1,clinica_geral,(61) 9 9880-2777,celular,+5561998802777,sim,,,,veriondontologia@gmail.com
0.3930,ENOKI ODONTOLOGIA,56.944.576/0001-61,ME,TAGUATINGA,"SETOR SETOR E NORTE QNE 13 LT 19, S/N, TAGUATINGA, CEP 72125130, Brasilia/DF",2,1,clinica_geral,(61) 9 9338-3158,celular,+5561993383158,sim,(00) 0000000000,indefinido,,henriqueenoki@gmail.com
0.3930,RK ODONTOLOGIA,52.127.856/0001-26,ME,SETOR SUL (GAMA),"QUADRA 1 CONJUNTO G LOTE 19, S/N, ANDAR 2                   SALA  201, SETOR SUL (GAMA), CEP 72410107, Brasilia/DF",2,1,clinica_geral,(61) 9 9959-9086,celular,+5561999599086,sim,(00) 0000000000,indefinido,,karlamello189@gmail.com
0.3930,ORTHUS EXCELENCIA E PROFISSIONALISMO,58.471.427/0001-58,ME,TAGUATINGA SUL (TAGUATINGA),"QUADRA CSB 2 LOTE 1 A 4 TO B SALA, 827, TAGUATINGA SUL (TAGUATINGA), CEP 72015525, Brasilia/DF",1,1,clinica_geral,(61) 3256-3000,fixo,+556132563000,,(00) 0000000000,indefinido,,bsbcontabilidade.df@gmail.com
0.3925,MIOLA ODONTOLOGIA,48.375.541/0001-20,ME,SUL (AGUAS CLARAS),"AVENIDA PAU BRASIL, LOTE, 10, SALA  519 PARTE, SUL (AGUAS CLARAS), CEP 71926000, Brasilia/DF",3,1,clinica_geral,(61) 9 8351-4083,celular,+5561983514083,sim,(00) 0000000000,indefinido,,miolaodonto@gmail.com
0.3920,ODONTO LINS,49.949.198/0001-43,ME,VARJAO,"QUADRA QUADRA 5 CONJUNTO B LOTE, 04, VARJAO, CEP 71555136, Brasilia/DF",3,1,clinica_geral,(61) 9 9395-6405,celular,+5561993956405,sim,,,,draleilalins@gmail.com
0.3920,M&C ODONTOLOGIA INTEGRADA,51.423.959/0001-70,ME,ITAPOA II,"QUADRA QL 8 CONJUNTO I, 01, ITAPOA II, CEP 71590807, Brasilia/DF",3,1,clinica_geral,(61) 9 9888-7688,celular,+5561998887688,sim,,,,contato@odontologiamc.com.br
0.3920,CONSULTORIO ODONTOLOGICO SORRIDENTE,47.611.998/0001-24,ME,SETOR RESIDENCIAL OESTE (SAO SEBASTIAO),"QUADRA QUADRA 103 CONJUNTO 4, SN, LOTE  10                  SALA  02, SETOR RESIDENCIAL OESTE (SAO SEBASTIAO), CEP 71692210, Brasilia/DF",4,1,clinica_geral,(61) 3335-1535,fixo,+556133351535,,(00) 0000000000,indefinido,,sorridentedentista33@gmail.com
0.3920,IFO ODONTOLOGIA,43.814.309/0001-28,ME,CEILANDIA SUL (CEILANDIA),"QUADRA QNP 14 CJ X LT 4, SN, CEILANDIA SUL (CEILANDIA), CEP 72231423, Brasilia/DF",4,1,clinica_geral,(61) 9 9611-0610,celular,+5561996110610,sim,,,,odontologiaifo@gmail.com
0.3920,CNO CLINICA NERES ODONTO,46.872.996/0001-26,ME,CEILANDIA,"SETOR SETOR M SUL QNM 17 CJ A LT 19, S/N, CEILANDIA, CEP 72215171, Brasilia/DF",4,1,clinica_geral,(61) 9 9217-0247,celular,+5561992170247,sim,,,,rc.neres@hotmail.com
0.3920,FLUORESCER - CUIDADO EM ODONTOLOGIA LTDA,47.353.277/0001-61,ME,RECANTO DAS EMAS,"QUADRA Q801 CJ 13 LT 4, S/N, SALA  101, RECANTO DAS EMAS, CEP 72650070, Brasilia/DF",4,1,clinica_geral,(61) 3334-2527,fixo,+556133342527,,(00) 0000000000,indefinido,,clinicafluorescer@gmail.com
0.3920,KS PUREZA,49.886.040/0001-71,ME,SETOR NORTE (BRAZLANDIA),"QUADRA QUADRA 4 LOTE, 35, SALA  103 PARTE D, SETOR NORTE (BRAZLANDIA), CEP 72710040, Brasilia/DF",3,1,clinica_geral,(61) 3540-1473,fixo,+556135401473,,,,,kspurezaodontologialtda@gmail.com
0.3920,CLINICA MUNDO SORRISO,49.588.484/0001-20,ME,SETOR ESPECIAL (VILA ESTRUTURAL),"QUADRA QUADRA 1 CONJUNTO 1, SN, LOTE  16                        SALA 101, SETOR ESPECIAL (VILA ESTRUTURAL), CEP 71266015, Brasilia/DF",3,1,clinica_geral,(61) 9 9261-7045,celular,+5561992617045,sim,(00) 0000000000,indefinido,,doutoraci@hotmail.com
0.3920,ODONTOARTE,48.968.166/0001-22,ME,ASA NRTE,"SETOR SDN CONJ A CONJUNTO NACIONAL BRASILIA, S/N, SALA  5066, ASA NRTE, CEP 70077900, Brasilia/DF",3,1,clinica_geral,(61) 9 9161-9131,celular,+5561991619131,sim,(00) 0000000000,indefinido,,diretoria@qualycongo.com.br
0.3920,QUANTICO ODONTOLOGIA ESTEETICA,46.655.416/0001-49,ME,PARANOA,"QUADRA QUADRA 29 CONJUNTO 21 LOTE, 03, ANDAR 1, PARANOA, CEP 71573017, Brasilia/DF",4,1,clinica_geral,(61) 9 9552-6729,celular,+5561995526729,sim,,,,vania.souza49@gmail.com
0.3920,LGONTIJO SERVICOS MEDICOS E ODONTOLOGICOS,49.480.834/0001-30,ME,SETOR DE HABITACOES INDIVIDUAIS NORTE,"QUADRA CA 9 APTO 214 CONDOMINIO RESIDENCIAL SAN DIEGO, S/N, SETOR DE HABITACOES INDIVIDUAIS NORTE, CEP 71503509, Brasilia/DF",3,1,clinica_geral,(61) 9 8437-0290,celular,+5561984370290,sim,(00) 0000000000,indefinido,,leandromgontijo@gmail.com
0.3920,ZR ODONTO,50.561.681/0001-35,ME,ZONA INDUSTRIAL,"SETOR SIG QUADRA 1, 985, EDIF  CENTRO EMP. PARQUE BSALA  84-T E 85-T, ZONA INDUSTRIAL, CEP 70610410, Brasilia/DF",3,1,clinica_geral,(61) 9 9816-0042,celular,+5561998160042,sim,,,,contato@zrodonto.com
0.3900,CLINICA ODONTORAMOS,56.822.928/0001-06,ME,CEILANDIA SUL (CEILANDIA),"SETOR SH SOL NASCENTE CH 02 LT 3A, S/N, CEILANDIA SUL (CEILANDIA), CEP 72236800, Brasilia/DF",2,1,clinica_geral,(61) 9 9149-2912,celular,+5561991492912,sim,(00) 0000000000,indefinido,,gislene.cambui@gmail.com
0.3890,CLARISSA GERARD ODONTOLOGIA LTDA,49.138.204/0001-82,ME,GUARA II,"QUADRA QI 27 LOTE 2, 0, APT   808, GUARA II, CEP 71060272, Brasilia/DF",3,1,clinica_geral,(61) 9 9293-5487,celular,+5561992935487,sim,(00) 0000000000,indefinido,,clarissagerard@yahoo.com.br
0.3890,LARISSA CHIOZINI BITTENCOURT SERVICOS ODONTOLOGICOS LTDA,48.340.250/0001-05,ME,GUARA II,"ENTRE QUADRA EQ 31/33 CENTRO COMUNAL II, LOTE 5, SALA  428, GUARA II, CEP 71065901, Brasilia/DF",3,1,marca_pessoal,(17) 3522-1153,fixo,+551735221153,,,,,lazarincontabilidade@hotmail.com
0.3880,ODONTO RECANTO LTDA,51.529.459/0001-18,ME,RECANTO DAS EMAS,"QUADRA AVENIDA RECANTO DAS EMAS QUADRA 206 LOTE 08 SOBRELOJA, S/N, RECANTO DAS EMAS, CEP 72610600, Brasilia/DF",3,1,clinica_geral,(61) 9 8316-7887,celular,+5561983167887,sim,(00) 0000000000,indefinido,,oc454@orthodonticbrasil.com.br
0.3880,S PARANOA ODONTOLOGIA LTDA,59.161.076/0001-41,ME,PARANOA,"QUADRA QUADRA 29 CONJUNTO 21 LOTES, 4 E 5, PARANOA, CEP 71573017, Brasilia/DF",1,1,clinica_geral,(61) 9 8105-6000,celular,+5561981056000,sim,(00) 0000000000,indefinido,,analuiza.abritta@hotmail.com
0.3850,CLINICA ODONTOLOGICA YASSUNAGA,48.416.030/0001-00,ME,VILA SAO JOSE (BRAZLANDIA),"QUADRA QUADRA 38 CONJUNTO E LOTE, 21, SALA  101, VILA SAO JOSE (BRAZLANDIA), CEP 72738005, Brasilia/DF",3,1,clinica_geral,(61) 3551-4715,fixo,+556135514715,,(00) 0000000000,indefinido,,shodoyassunaga@gmail.com
0.3850,AF. ODONTOLOGIA,55.683.094/0001-32,ME,ZONA INDUSTRIAL (GUARA),"TRECHO SIA TRECHO 3 LT 1310/1320 SALA 325 PARTE, A 24, EDIF  TAYA, ZONA INDUSTRIAL (GUARA), CEP 71200032, Brasilia/DF",2,1,clinica_geral,(61) 9 9659-1485,celular,+5561996591485,sim,(00) 0000000000,indefinido,,cirurdonto@gmail.com
0.3850,KAROLYNE ODONTOLOGIA,58.251.798/0001-24,ME,SOBRADINHO,"QUADRA CENTRAL SETOR COMERCIAL BLOCO 13, LT 02, SALA  01, SOBRADINHO, CEP 73010523, Brasilia/DF",1,1,clinica_geral,(61) 9 9988-0669,celular,+5561999880669,sim,(00) 0000000000,indefinido,,dra.karolyneoliveira@gmail.com
0.3850,ODONTOCASTRO,54.681.237/0001-04,ME,TAGUATINGA SUL (TAGUATINGA),"QUADRA CSA 1 LOTE, 01, SALA  116 ALA B, TAGUATINGA SUL (TAGUATINGA), CEP 72015015, Brasilia/DF",2,1,clinica_geral,(61) 3351-7187,fixo,+556133517187,,(00) 0000000000,indefinido,,alexgbcastro@gmail.com
0.3850,ODONTOLOGIA REABILITADORA LARISSA RIBEIRO,56.943.245/0001-07,ME,TAGUATINGA NORTE (TAGUATINGA),"QUADRA CND 1, 0, TAGUATINGA NORTE (TAGUATINGA), CEP 72120015, Brasilia/DF",2,1,clinica_geral,(61) 9 9817-0831,celular,+5561998170831,sim,,,,larissa_rsantos@hotmail.com
0.3850,MVBL ODONTOLOGIA,59.294.050/0001-71,ME,GUARA I,"QUADRA QE 4 BLOCO B, S/N, APT   103, GUARA I, CEP 71010023, Brasilia/DF",1,1,clinica_geral,(61) 9 8521-4923,celular,+5561985214923,sim,,,,marcos-nunes11@hotmail.com
0.3850,TRINDADE NETO ODONTOLOGIA,58.610.681/0001-90,ME,SOBRADINHO,"QUADRA QUADRA 17 CONJUNTO D, 58, SOBRADINHO, CEP 73045174, Brasilia/DF",1,1,clinica_geral,(61) 9 8140-2224,celular,+5561981402224,sim,(00) 0000000000,indefinido,,trindadenetoodonto@gmail.com
0.3840,KAREN HELEN CORREIA SILVEIRA,55.249.599/0001-93,ME,TAGUATINGA,"SETOR SETOR QI QI 24 LT 1 A 27, S/N, BLOCO F                   APT   1606, TAGUATINGA, CEP 72135240, Brasilia/DF",2,1,clinica_geral,(61) 9 8545-3050,celular,+5561985453050,sim,(00) 0000000000,indefinido,,drakarenhelen@gmail.com
0.3830,SRS ODONTOLOGIA,45.597.731/0001-02,ME,SANTA MARIA,"RODOVIA ROD BR 290 KM 01 LOTE, 9, LOJA  3, SANTA MARIA, CEP 72500408, Brasilia/DF",4,1,clinica_geral,(61) 9 9851-8604,celular,+5561998518604,sim,,,,srs.odontoligia9a@gmail.com
0.3820,AFA CLINICA ODONTOLOGICA LTDA,53.918.604/0001-88,ME,RECANTO DAS EMAS,"QUADRA QUADRA 300 CONJUNTO 34 LOTE, 19, RECANTO DAS EMAS, CEP 72620135, Brasilia/DF",2,1,clinica_geral,(61) 9 9202-0999,celular,+5561992020999,sim,(00) 0000000000,indefinido,,clinicajr01@gmail.com
0.3810,NICOLAS VALENTIM ODONTOLOGIA LTDA,58.802.286/0001-09,ME,RIACHO FUNDO I,"QUADRA QN 7 CONJUNTO 18 CASA, 34,       PARTE ESCRITORIO, RIACHO FUNDO I, CEP 71805718, Brasilia/DF",1,1,clinica_geral,(61) 9 9346-8558,celular,+5561993468558,sim,(00) 0000000000,indefinido,,ncs.valentim@gmail.com
0.3800,CRBC,58.525.764/0001-80,ME,CEILANDIA,"SETOR SETOR M NORTE CNM 2 BL A LT 11, S/N, CEILANDIA, CEP 72210501, Brasilia/DF",1,1,clinica_geral,(61) 9 9191-2076,celular,+5561991912076,sim,(00) 0000000000,indefinido,,crbcodonto@gmail.com
0.3800,CBK ODONTOLOGIA,54.073.813/0001-30,ME,RECANTO DAS EMAS,"QUADRA QUADRA 204 CONJUNTO 23, 12, LOTE  12, RECANTO DAS EMAS, CEP 72610423, Brasilia/DF",2,1,clinica_geral,(61) 9 9617-1457,celular,+5561996171457,sim,,,,odcssfinanceiro@gmail.com
0.3800,DENTISTAS CLARECLINIC,54.145.364/0001-99,ME,PARANOA,"QUADRA QUADRA 22 CONJUNTO 16, SN, LOTE  05                  SALA  102, PARANOA, CEP 71572209, Brasilia/DF",2,1,clinica_geral,(61) 3546-0301,fixo,+556135460301,,(00) 0000000000,indefinido,,clareclinicatendimento@gmail.com
0.3800,CONSULTORIO ODONTOLOGICO 304,56.239.881/0001-52,ME,RECANTO DAS EMAS,"QUADRA QUADRA 304 CONJUNTO 11 LOTE 18 LOJA, 02, RECANTO DAS EMAS, CEP 72621111, Brasilia/DF",2,1,clinica_geral,(61) 9 9985-8661,celular,+5561999858661,sim,(00) 0000000000,indefinido,,304consultoriioodontologico@gmail.com
0.3800,ODONTOQUALLITY,59.218.987/0001-68,ME,CEILANDIA NORTE (CEILANDIA),"QUADRA QNM 18 CJ A LT 6, S/N, SALA  103, CEILANDIA NORTE (CEILANDIA), CEP 72210181, Brasilia/DF",1,1,clinica_geral,(61) 9 8433-7351,celular,+5561984337351,sim,(00) 0000000000,indefinido,,gustakessler@hotmail.com
0.3800,ODONTO QUALLITY,59.215.660/0001-32,ME,CEILANDIA NORTE (CEILANDIA),"QUADRA QNM 18 CJ A LT 6, S/N, SALA  102, CEILANDIA NORTE (CEILANDIA), CEP 72210181, Brasilia/DF",1,1,clinica_geral,(61) 3372-4228,fixo,+556133724228,,(00) 0000000000,indefinido,,jkqdquallity1@gmail.com
0.3800,Nº 1 ODONTOLOGIA E CLINICA MEDICA,53.769.208/0001-36,ME,SETOR HABITACIONAL SOL NASCENTE (CEILANDIA),"QUADRA QUADRA 101 CONJUNTO C, S/N, LOTE  22, SETOR HABITACIONAL SOL NASCENTE (CEILANDIA), CEP 72243276, Brasilia/DF",2,1,clinica_geral,(61) 4141-9229,fixo,+556141419229,,(00) 0000000000,indefinido,,n1odontomed@gmail.com
0.3800,SENSI ODONTOLOGIA INTEGRADA,57.560.614/0001-45,ME,CEILANDIA SUL (CEILANDIA),"QUADRA QNN 38 CJ A LT 20, S/N, CEILANDIA SUL (CEILANDIA), CEP 72220381, Brasilia/DF",1,1,clinica_geral,(61) 9 8194-7626,celular,+5561981947626,sim,(00) 0000000000,indefinido,,sensi.odonto@gmail.com
0.3800,ZENITE ODONTOLOGIA INTEGRADA,58.749.877/0001-60,ME,BRAZLANDIA,"SETOR SETOR NORTE RUA VIA SN 2 Q 5 LT 7, S/N, BRAZLANDIA, CEP 72705050, Brasilia/DF",1,1,clinica_geral,(61) 9 9432-2784,celular,+5561994322784,sim,(00) 0000000000,indefinido,,theyurisbatista@gmail.com
0.3800,M.D. ODONTOLOGIA,59.341.646/0001-85,ME,VILA NOVA (SAO SEBASTIAO),"RUA DA ESCOLA, 531, VILA NOVA (SAO SEBASTIAO), CEP 71693168, Brasilia/DF",1,1,clinica_geral,(61) 9 9464-3594,celular,+5561994643594,sim,(00) 0000000000,indefinido,,mfborgescontador@gmail.com
0.3800,SAMAVI ODONTO,46.484.779/0001-69,ME,SETOR HABITACIONAL MESTRE D'ARMAS (PLANALTINA),"QUADRA 13 MODULO 5 LOTE, 01,       PARTE 2, SETOR HABITACIONAL MESTRE D'ARMAS (PLANALTINA), CEP 73401412, Brasilia/DF",4,1,clinica_geral,(61) 9 8268-5649,celular,+5561982685649,sim,(00) 0000000000,indefinido,,inesguerra.cd@gmail.com
0.3770,ANDRE SALES ODONTOLOGIA,36.016.036/0001-00,ME,CANDANGOLANDIA,"QUADRA QR 4, SN, CONJ  A                   CASA  19, CANDANGOLANDIA, CEP 71725400, Brasilia/DF",6,1,marca_pessoal,(61) 9 9987-0848,celular,+5561999870848,sim,,,,andresales3@gmail.com
0.3770,JR ODONTOLOGIA ESPECIALIZADA,49.244.872/0001-94,ME,SH JARDIM,"CONDOMINIO MANSOES ENTRELAGOS, 2, QUADRA2                   CONJ  I, SH JARDIM, CEP 73255901, Brasilia/DF",3,1,clinica_institucional,(61) 9 9685-2212,celular,+5561996852212,sim,(00) 0000000000,indefinido,,rosigean.11.02@gmail.com
0.3765,CLINICA INTERDISCIPLINAR DE ODONTOLOGIA LTDA,01.297.992/0001-23,ME,PLANO PILOTO,"SDN  CONJUNTO A, S/N, SALA 4057, PLANO PILOTO, CEP 70077900, Brasilia/DF",30,1,clinica_geral,,,,,,,,
0.3765,NUCLEO ODONTOLOGICO DR EVALDO VALENTIM LTDA,03.373.993/0001-35,ME,SCS,"SC/SUL QUADRA 7 BLCO A SALA 713, 100, ED. EXECUTIVE TOWER, SCS, CEP 70310500, Brasilia/DF",26,1,clinica_geral,,,,,,,,
0.3760,MAIS ODONTO,50.339.564/0001-21,ME,RECANTO DAS EMAS,"AVENIDA RECANTO QUADRA 203 LOTE, 19, SALA  101-PARTE, RECANTO DAS EMAS, CEP 72610321, Brasilia/DF",3,1,clinica_geral,(61) 3333-8714,fixo,+556133338714,,(00) 0000000000,indefinido,,maisodonto.df@gmail.com
0.3760,DANIEL MIRANDA CIRURGIA BUCOMAXILOFACIAL,53.769.119/0001-90,ME,BRASILIA,"SETOR SQN 202 BL B, S/N, APT   307, BRASILIA, CEP 70832020, Brasilia/DF",2,1,marca_pessoal,(61) 9 8361-7176,celular,+5561983617176,sim,(00) 0000000000,indefinido,,danielmiranda.ctbmf@gmail.com
0.3760,ROLETO ODONTOLOGIA,47.483.429/0001-40,ME,SETOR DE HABITACOES INDIVIDUAIS SUL,"QUADRA SHIS QI 29 CONJUNTO 1, SN, LOTE  02, SETOR DE HABITACOES INDIVIDUAIS SUL, CEP 71675210, Brasilia/DF",4,1,clinica_geral,(61) 9 8442-6836,celular,+5561984426836,sim,(00) 0000000000,indefinido,,luana.roleto@gmail.com
0.3760,JK SORRISOS,59.003.503/0001-63,ME,CEILANDIA SUL (CEILANDIA),"QUADRA QNM 17 CONJUNTO H, LOTE 58, SALA, 301, CEILANDIA SUL (CEILANDIA), CEP 72215178, Brasilia/DF",1,1,clinica_geral,(61) 9 9201-0056,celular,+5561992010056,sim,(00) 0000000000,indefinido,,jksorrisos@gmail.com
0.3760,DANIELLY VITORINO ODONTOLOGIA LTDA,45.672.520/0001-89,ME,RECANTO DAS EMAS,"QUADRA QUADRA 601 CONJUNTO 8, SN, CASA  06, RECANTO DAS EMAS, CEP 72640108, Brasilia/DF",4,1,clinica_geral,(61) 9 9394-9965,celular,+5561993949965,sim,,,,dvodonto.integrativaehospitalar@gmail.com
0.3760,JPSC ODONTOLOGIA,44.641.335/0001-64,ME,SANTA MARIA,"QUADRA CL 214 LT D LJ 3 B SL, 03, SANTA MARIA, CEP 72544220, Brasilia/DF",4,1,clinica_geral,(61) 9 8325-1795,celular,+5561983251795,sim,,,,joaopaulosouzacarvalho@gmail.com
0.3760,ODONTO ARTE DE SORRIR,45.951.743/0001-85,ME,CEILANDIA NORTE (CEILANDIA),"QUADRA QNQ 1 CJ 6 LT 8, SN, LOJA  02, CEILANDIA NORTE (CEILANDIA), CEP 72270106, Brasilia/DF",4,1,clinica_geral,(61) 9 8430-9012,celular,+5561984309012,sim,,,,odontoartedesorrirdf@gmail.com
0.3760,SALUD ODONTOLIGIA,49.709.412/0001-94,ME,SETOR HABITACIONAL POR DO SOL (CEILANDIA),"QUADRA SHPS QD 207 CJ C LT, 03, LOJA  01, SETOR HABITACIONAL POR DO SOL (CEILANDIA), CEP 72238165, Brasilia/DF",3,1,clinica_geral,(61) 9 9209-2350,celular,+5561992092350,sim,(00) 0000000000,indefinido,,drapriscilaaraujo@gmail.com
0.3760,SORRISO TOP,45.102.326/0001-68,ME,RECANTO DAS EMAS,"QUADRA QD 201 CJ 08 LT 17, SN, SALA  101, RECANTO DAS EMAS, CEP 72610108, Brasilia/DF",4,1,clinica_geral,(61) 3973-6146,fixo,+556139736146,,,,,danieljuniodomingues@gmail.com
0.3760,DRA. RENATA CAETANO,48.344.275/0001-79,ME,PARANOA,"QUADRA 29 CONJUNTO 21 LOTE, 18, SALA  103, PARANOA, CEP 71573000, Brasilia/DF",3,1,marca_pessoal,(61) 9 9369-1175,celular,+5561993691175,sim,(00) 0000000000,indefinido,,nicecontabilidade@hotmail.com
0.3760,PLENITURE ODONTOLOGIA,55.136.127/0001-24,ME,PLANO PILOTO,"SETOR SETOR BANCARIO SUL, S/N, QUADRA2                   BLOCO S                   SALA  1112, PLANO PILOTO, CEP 70070904, Brasilia/DF",2,1,clinica_geral,(61) 9 9986-9739,celular,+5561999869739,sim,(00) 0000000000,indefinido,,ivocorrea12@gmail.com
0.3750,RENOVA ODONTOLOGIA,51.325.482/0001-90,ME,SAO BARTOLOMEU (SAO SEBASTIAO),"QUADRA 2 CONJUNTO 4 LOTE, 26, SAO BARTOLOMEU (SAO SEBASTIAO), CEP 71697047, Brasilia/DF",3,1,clinica_geral,(61) 9 9152-7152,celular,+5561991527152,sim,(00) 0000000000,indefinido,,bgmcontabilidade2@gmail.com
0.3725,DRA. JACKELYNE IKEDA,53.825.066/0001-87,ME,ASA SUL,"QUADRA CRS 516 BLOCO B, 0, LOTE  3B 4B, ASA SUL, CEP 70381525, Brasilia/DF",2,1,marca_pessoal,(41) 9 9788-0145,celular,+5541997880145,sim,(00) 0000000000,indefinido,,meucnpj@contabilizei.com.br
0.3720,SORRIA,49.970.472/0001-66,ME,BRASILIA,"SETOR SETOR BANCARIO SUL LT 1, S/N, QUADRA02                  BLOCO S                   SALA  114, BRASILIA, CEP 70070904, Brasilia/DF",3,1,clinica_geral,(61) 9 9126-8473,celular,+5561991268473,sim,,,,ees.ondontologia114@gmail.com
0.3720,MANJON - ERTTY,47.253.044/0001-97,ME,SETOR DE HABITACOES INDIVIDUAIS SUL,"SETOR SHIS QI 1 LOTE B BLOCO B, SN, SALA  010-5 E 010-6, SETOR DE HABITACOES INDIVIDUAIS SUL, CEP 71605001, Brasilia/DF",4,1,clinica_geral,(61) 9 9974-8187,celular,+5561999748187,sim,,,,clinica.mendezmanjon@gmail.com
0.3710,ANA CRISTINA ODONTOLOGIA,55.372.086/0001-75,ME,CEILANDIA SUL (CEILANDIA),"QUADRA QNM 1 CONJUNTO G LOTE 1 E 3, S/N, SALA  202, CEILANDIA SUL (CEILANDIA), CEP 72215017, Brasilia/DF",2,1,marca_pessoal,(61) 3047-9505,fixo,+556130479505,,(00) 0000000000,indefinido,,santoscontabil499@hotmail.com
0.3690,ODONTOCASTRO CT LTDA,54.193.633/0001-92,ME,TAGUATINGA SUL (TAGUATINGA),"QUADRA CSA, 1, LOTE  1                   SALA  117, TAGUATINGA SUL (TAGUATINGA), CEP 72015015, Brasilia/DF",2,1,clinica_geral,(61) 3351-7187,fixo,+556133517187,,(00) 0000000000,indefinido,,cinthiagbcastro@hotmail.com
0.3690,MICHELLE BETTY BECERRA DE OLIVEIRA LTDA,58.812.364/0001-56,ME,CONDOMINIO IMPERIO DOS NOBRES (SOBRADINHO),"QUADRA MC 2, 0,       CJ LT 68 AP 204, CONDOMINIO IMPERIO DOS NOBRES (SOBRADINHO), CEP 73252110, Brasilia/DF",1,1,clinica_geral,(41) 9 9813-0414,celular,+5541998130414,sim,(00) 0000000000,indefinido,,meucnpj@contabilizei.com.br
0.3680,RODRIGUES ODONTOLOGIA,58.806.278/0001-30,ME,GAMA,"SETOR SETOR DE INDUSTRIAS EDIFICIO GILBERT QI 7 LT 740, S/N, APT   307, GAMA, CEP 72445070, Brasilia/DF",1,1,clinica_geral,(61) 9 8592-3107,celular,+5561985923107,sim,(00) 0000000000,indefinido,,rodriques_42@hotmail.com
0.3670,PERSONAL DENT,49.798.588/0001-60,ME,CEILANDIA,"SETOR SETOR M QNM 3 CJ O LT 23, S/N, LOJA  02, CEILANDIA, CEP 72215045, Brasilia/DF",3,1,clinica_geral,(61) 3561-4238,fixo,+556135614238,,(00) 0000000000,indefinido,,personaldentclinlab@hotmail.com
0.3645,ODONTOCLINICA ROBERTO COELHO CAIADO LTDA,02.884.037/0001-55,ME,ASA  NORTE,"SRTVN  QDA  702  CONJUNTO  P, S/N, SALA  1144 ED R CENT, ASA  NORTE, CEP 70310500, Brasilia/DF",27,1,clinica_geral,,,,,,,,
