cnpj_basico,cnpj,identificador_matriz_filial,razao_social,nome_fantasia,cnae_fiscal_principal,cnae_descricao,origem_recorte,cnae_fiscal_secundaria,logradouro,numero,complemento,bairro,cep,id_municipio,telefone_1,telefone_2,email,data_inicio_atividade,idade_meses,porte,capital_social,natureza_juridica,opcao_simples,data_opcao_simples,opcao_mei,n_unidades_df,n_unidades_br,n_ufs,n_cnpjs_no_endereco,endereco_suspeito
45417427,45417427000128,1,J. A. M. COUTO BECKMAN,UMANIZZA ODONTOLOGIA HOSPITALAR E ONCOLOGICA,8630504,Atividade odontológica,cnae_principal,,QUADRA QI 27 LOTE 2,AP 406,COND  RESID. ALIRIO NETO,GUARA II,71060272,5300108,(98) 91764310,,julianacoutoodonto@gmail.com,2022-02-23,54,1,5000.0,2135,0,2022-02-23,0,1,1,1,1,false
41066050,41066050000159,1,MARIANNA CUNHA DE MACEDO,MARIANNA MACEDO HARMONIZACAO FACIAL,8630504,Atividade odontológica,cnae_principal,9602502,QUADRA SMHN,S/N,QUADRA02                  BLOCO C                   SALA  1413 E 1414         EDIF  DR. CRISPIM,ASA NORTE,70710100,5300108,(61) 30248038,,dramariannamacedo@gmail.com,2021-03-02,65,1,5000.0,2135,1,2026-01-01,0,1,1,1,22,true
36612353,36612353000190,1,DANILO BARBOZA LOPES MAGALHAES - ODONTOLOGIA,DM - ODONTOLOGIA,8630504,Atividade odontológica,cnae_principal,,CONJUNTO SHA CONJUNTO 4 LOTE,23,APT   111,SETOR HABITACIONAL ARNIQUEIRA (AGUAS CLARAS),71994010,5300108,(61) 33263005,,contastec@gmail.com,2020-03-10,77,1,5000.0,2135,1,2020-03-10,0,1,1,1,1,false
19897522,19897522000166,1,S.A SORRISO CLINICA ODONTOLOGICA LTDA,S.A SORRISO CLINICA ODONTOLOGICA,8630504,Atividade odontológica,cnae_principal,,SETOR SDS BLOCO A,SN,SALA  122 E 124                 CENTRO COM BOULEVARD,ASA SUL,70391900,5300108,(61) 84153163,,clinicaseasorriso@gmail.com,2014-03-06,149,1,5000.0,2062,1,2023-01-01,0,1,1,1,11,true
26465500,26465500000192,1,CLIPO CLINICA DE PREVENCAO E REABILITACAO ODONTOL LTDA,,8630504,Atividade odontológica,cnae_principal,,QI 04 CONJUNTO I,S/N,CASA 05,GUARA I,71010092,5300108,,,,1991-01-25,427,3,5000.0,2062,,,,1,1,1,1,false
48961728,48961728000106,1,V&V ODONTOLOGIA LTDA,CLUB DO SORRISO ODONTOLOGIA HUMANIZADA,8630504,Atividade odontológica,cnae_principal,"3250706,8630599,8650099",QUADRA EQNN 3/5 BLOCO A,S/N,LOTE  05,CEILANDIA NORTE (CEILANDIA),72225531,5300108,(61) 30210084,,clubdosorriso23@gmail.com,2022-12-22,44,1,5000.0,2062,1,2022-12-22,0,1,1,1,2,false
54328519,54328519000122,1,M.A.Z ODONTOLOGIA LTDA,M.A.Z ODONTOLOGIA,8630504,Atividade odontológica,cnae_principal,9602502,SETOR SRTVN QUADRA 701 CONJUNTO C,S/N,SALA  508 - ALA B,ASA NORTE,70719030,5300108,(11) 41183442,(0000) 00000000,societario@contabilix.com.br,2024-03-14,29,1,5000.0,2062,0,2024-03-14,0,1,1,1,18,true
45383744,45383744000170,1,CONSULTORIO ODONTOLOGICO MULTI ODONTO LTDA,MULTI ODONTO,8630504,Atividade odontológica,cnae_principal,,RUA 12 NORTE LOTE,01,LOJA  03,NORTE (AGUAS CLARAS),71909540,5300108,(63) 84577618,,helomo01@hotmail.com,2022-02-21,54,1,5000.0,2062,1,2024-01-01,0,1,1,1,19,true
54799781,54799781000155,1,SURIA ODONTOLOGIA LTDA,,8630504,Atividade odontológica,cnae_principal,8599604,QUADRA SGAS QUADRA 915 CONJUNTO N,SN,SALA  350                       ADVANCE I                 CENTRO CLINICO SUL,ASA SUL,70390150,5300108,(61) 33210999,(0000) 00000000,juridicon@juridicon.com.br,2024-04-19,28,1,5000.0,2062,1,2024-04-19,0,1,1,1,151,true
51301558,51301558000148,1,DRA TAISE PINHEIRO STUDIO ODONTOLOGICO LTDA,DRA TAISE PINHEIRO STUDIO ODONTOLOGICO,8630504,Atividade odontológica,cnae_principal,,RUA DAS FIGUEIRAS,905,QUADRA101                 LOTE  7                   SALA  905,NORTE (AGUAS CLARAS),71906750,5300108,(61) 99535014,(0000) 00000000,taisepinheirodonto@gmail.com,2023-07-05,37,1,5000.0,2062,1,2023-07-05,0,1,1,1,1,false
01317388,01317388000111,1,FLAVIA SCHERRER ODONTOLOGIA S/S LTDA,FLAVIA SCHERRER ODONTOLOGIA,8630504,Atividade odontológica,cnae_principal,,SETOR DE DIVERSOES NORTE CONJUNTO A,S/N,SALA 4073,ASA NORTE,70077900,5300108,(61) 33263088,(61) 99760890,,1996-07-19,361,1,5000.0,2240,,,,1,1,1,295,true
56944576,56944576000161,1,ENOKI ODONTOLOGIA LTDA,ENOKI ODONTOLOGIA,8630504,Atividade odontológica,cnae_principal,8211300,SETOR SETOR E NORTE QNE 13 LT 19,S/N,,TAGUATINGA,72125130,5300108,(61) 93383158,(0000) 00000000,henriqueenoki@gmail.com,2024-08-21,24,1,5000.0,2062,1,2024-08-21,0,1,1,1,7,false
34046911,34046911000171,1,CLINICA JUNCAL - SERVICOS MEDICOS E ODONTOLOGICOS LTDA,CLINICA JUNCAL - SERVICOS MEDICOS E ODONTOLOGICOS,8630504,Atividade odontológica,cnae_principal,8630503,QUADRA CNM 2 BLOCO B SALAS 215 E 216,SN,,CEILANDIA CENTRO (CEILANDIA),72210502,5300108,(61) 91198606,,isadorajuncal@hotmail.com,2019-06-27,86,1,5000.0,2062,1,2019-06-27,0,1,1,1,16,true
52127856,52127856000126,1,ODONTOLOGIA KARLA MELLO LTDA,RK ODONTOLOGIA,8630504,Atividade odontológica,cnae_principal,,QUADRA 1 CONJUNTO G LOTE 19,S/N,ANDAR 2                   SALA  201,SETOR SUL (GAMA),72410107,5300108,(61) 99599086,(0000) 00000000,karlamello189@gmail.com,2023-09-11,35,1,5000.0,2062,1,2026-01-01,0,1,1,1,14,true
52933597,52933597000120,1,GIOVANNA DA CUNHA CRUZ ODONTOLOGIA LTDA,DENS ODONTOLOGIA,8630504,Atividade odontológica,cnae_principal,,QUADRA QNP 5 CONJUNTO L,SN,LOTE  26,CEILANDIA NORTE (CEILANDIA),72240412,5300108,(61) 84845518,(0000) 00000000,xxxxxxxxxxxxxxx@gmail.com,2023-11-20,33,1,5000.0,2062,1,2023-11-20,0,1,1,1,2,false
36596494,36596494000166,1,FLAVIA TATIANE ALVES SILVA - ODONTOLOGIA,FT - ODONTOLOGIA,8630504,Atividade odontológica,cnae_principal,,CONJUNTO SHA CONJUNTO 6 CHACARA 463 CONJUNTO L,SN,LOTE  06,SETOR HABITACIONAL ARNIQUEIRA (AGUAS CLARAS),71996350,5300108,(61) 33263005,,contastec@gmail.com,2020-03-09,77,1,5000.0,2135,0,2020-03-09,0,1,1,1,9,false
46484779,46484779000169,1,INES GUERRA DE OLIVEIRA ANJOS,SAMAVI ODONTO,8630504,Atividade odontológica,cnae_principal,,QUADRA 13 MODULO 5 LOTE,01,      PARTE 2,SETOR HABITACIONAL MESTRE D'ARMAS (PLANALTINA),73401412,5300108,(61) 82685649,(0000) 00000000,inesguerra.cd@gmail.com,2022-05-21,51,1,5000.0,2135,1,2024-01-01,0,1,1,1,2,false
44045844,44045844000124,1,ORALMAX - CIRURGIA ORAL & MAXILOFACIAL LTDA,ORALMAX - CIRURGIA ORAL & MAXILOFACIAL,8630504,Atividade odontológica,cnae_principal,8550302,QUADRA QS 5 RUA 300 LOTE 22 BLOCO 03 APTO,104,COND  GARDEN VILLAGE,AREAL (AGUAS CLARAS),71961540,5300108,(61) 82220527,,naubervitorino@yahoo.com.br,2021-10-27,58,1,5000.0,2062,1,2022-01-01,0,1,1,1,1,false
48375541,48375541000120,1,MIOLA ODONTOLOGIA LTDA,MIOLA ODONTOLOGIA,8630504,Atividade odontológica,cnae_principal,,"AVENIDA PAU BRASIL, LOTE",10,SALA  519 PARTE,SUL (AGUAS CLARAS),71926000,5300108,(61) 83514083,(0000) 00000000,miolaodonto@gmail.com,2022-10-21,46,1,5000.0,2062,1,2022-10-21,0,1,1,1,329,true
59451541,59451541000189,1,FLAVIO ARTUR ALVES RODRIGUES LTDA,ODONTO CORONEL PRIME,8630504,Atividade odontológica,cnae_principal,,QUADRA 208 LOTE,2/4,BLOCO A                   APT   1402,SUL (AGUAS CLARAS),71926500,5300108,(61) 91901111,(0000) 00000000,flavioartur.ar@gmail.com,2025-02-13,18,1,5000.0,2062,1,2025-02-13,0,1,1,1,5,false
01262984,01262984000141,1,IOESP INSTITUTO ODONTOLOGICO ESPECIALIZADO LTDA,IOESP - INSTITUTO ODONTOLOGICO ESPECIALIZADO,8630504,Atividade odontológica,cnae_principal,,SETOR SCN QUADRA,02,BLOCO D ENTRADA B         SALA  1013 - LIBERTY MALL,ASA NORTE,70712904,5300108,(61) 30451640,,ioespleticia@gmail.com,1996-06-21,362,1,5000.0,2062,1,2025-01-01,0,2,2,1,11,true
17479322,17479322000168,1,CLINICA ODONTOLOGICA DANIELA ANDRADE LTDA,CLINICA ODONTOLOGICA DANIELA ANDRADE,8630504,Atividade odontológica,cnae_principal,,"QUADRA SB, QUADRA",02,CONJ  A                   LOTE  03/05               LOJA  03,SOBRADINHO,73015120,5300108,(61) 84982879,(61) 96632914,rasandrade2005@yahoo.com.br,2013-01-15,163,1,5000.0,2062,,,,1,1,1,2,false
09250316,09250316000106,1,ODONTO&ARTE ESPECIALIDADES ODONTOLOGICAS LTDA,ODONTO&ARTE,8630504,Atividade odontológica,cnae_principal,,AVENIDA CENTRAL BLOCO 518/680 LOTE,656,SALA  04,NUCLEO BANDEIRANTE,71720520,5300108,(61) 33862981,(61) 81690580,odontoearte13@gmail.com,2007-11-29,225,1,5000.0,2062,1,2015-01-01,0,1,1,1,4,false
07681003,07681003000187,1,CICLO ODONTOLOGIA LTDA.,CICLO ODONTOLOGIA,8630504,Atividade odontológica,cnae_principal,,SETOR SDN LOTE,4130,SALA,ASA NORTE,70077900,5300108,(61) 33266985,(61) 33268816,ajrcont@terra.com.br,2005-10-31,250,1,5000.0,2062,1,2015-01-01,0,1,1,1,1,false
08856792,08856792000102,1,PERSONALE ODONTOLOGIA LTDA,PERSONALE ODONTOLOGIA,8630504,Atividade odontológica,cnae_principal,,SETOR SCN,50,QUADRA05                  BLOCO A                   SALA  819 E 820,ASA NORTE,70715900,5300108,(61) 30394965,,contato@personaleodontologia.com.br,2007-05-15,231,3,5000.0,2062,,,,1,1,1,166,true
07742625,07742625000178,1,CLINIC - ODONTOLOGICA ESPECIALIZADA LTDA,CLINICA ODONTOLOGICA DR VINICIUS,8630504,Atividade odontológica,cnae_principal,,QUADRA SMHN QUADRA 02 BLOCO A,10,SALA 1006,ASA NORTE,70710905,5300108,(61) 33495689,,,2005-11-25,249,1,5000.0,2062,,,,1,1,1,1,false
49835782,49835782000178,1,COLINI ATELIER ORAL LTDA,GRUPO COLINI,8630504,Atividade odontológica,cnae_principal,8640207,QUADRA SCS QUADRA 08 BLOCO B SALA,733,,ASA SUL,70308000,5300108,(61) 82078970,,draisabellacolombari@gmail.com,2023-03-07,41,1,5000.0,2062,1,2023-03-07,0,1,1,1,1,false
36031447,36031447000175,1,CLINICA ODONTOFLESH ODONTOLOGIA LTDA.,CLINICA ODONTOFLESH,8630504,Atividade odontológica,cnae_principal,,QUADRA QN 209 CONJUNTO 01 LOTE,36,,SAMAMBAIA NORTE (SAMAMBAIA),72341451,5300108,(61) 95007570,,ana-lima@live.com,2020-01-16,79,1,5000.0,2062,0,2024-01-01,0,1,1,1,2,false
38180538,38180538000106,1,HS CONSULTORIO ODONTOLOGICO LTDA,HS ODONTO,8630504,Atividade odontológica,cnae_principal,9602502,AVENIDA AR 9 CJ 1 LT 5,S/N,APT   102,SOBRADINHO II,73062001,5300108,(61) 91812355,(61) 92792299,hsodonto.df@gmail.com,2020-08-21,72,1,5000.0,2062,1,2025-01-01,0,1,1,1,9,false
04221731,04221731000118,1,DC DOBRANSZKI & CORDEIRO ORTODONTIA E ESTETICA LTDA,DC DOBRANSZKI & CORDEIRO ORTODONTIA E ESTETICA,8630504,Atividade odontológica,cnae_principal,8599604,SETOR SRTV/SUL QUADRA 701,100,CONJ  D                   BLOCO A                   SALA  308,ASA SUL,70340907,5300108,(61) 33217010,,clinicadranara@gmail.com,2001-01-09,307,1,5000.0,2062,1,2015-01-01,0,1,1,1,71,true
45767713,45767713000113,1,CLINICA ODONTOLOGICA CARNEIRO LTDA,CARNEIRO ODONTOLOGIA,8630504,Atividade odontológica,cnae_principal,,RUA RUA 4A CHACARA 112,05,CASA  01                  LOJA  01 E 02,SETOR HABITACIONAL VICENTE PIRES,72006223,5300108,(61) 33976996,,priscilatcarneiro@hotmail.com,2022-03-24,53,1,5000.0,2062,1,2022-03-24,0,1,1,1,2,false
55359420,55359420000150,1,CLINICA ODONTOLOGICA DFO LTDA,LIZE ODONTOLOGIA,8630504,Atividade odontológica,cnae_principal,,QUADRA QS 110 CONJUNTO 06 LOTE,4,LOTE  5                   SALA  103,SAMAMBAIA SUL (SAMAMBAIA),72302530,5300108,(61) 99562011,(0000) 00000000,xxxxxxxxxxxxxxxx@gmail.com,2024-06-03,26,1,5000.0,2062,1,2024-06-03,0,1,1,1,5,false
31172830,31172830000120,1,ERIKA ODONTOLOGIA LTDA,ERIKA ODONTOLOGIA,8630504,Atividade odontológica,cnae_principal,,SETOR SHVP RUA 7 CHACARA,34,CASA  13A,SETOR HABITACIONAL VICENTE PIRES,72006630,5300108,(61) 85285729,,erikaa.freire@gmail.com,2018-08-10,96,1,4000.0,2062,1,2026-01-01,0,1,1,1,1,false
49927237,49927237000101,1,DRA JOANA RODRIGUES ODONTOLOGIA LTDA,DRA JOANA RODRIGUES ODONTOLOGIA,8630504,Atividade odontológica,cnae_principal,,SETOR SGCV LOTE 10 BLOCO E,SN,APT   1006                EDIF  VENICE PARK,ZONA INDUSTRIAL (GUARA),71215100,5300108,(61) 82069461,(0000) 00000000,drajoanrs@gmail.com,2023-03-14,41,1,4000.0,2062,1,2023-03-14,0,1,1,1,60,true
45663497,45663497000166,1,INSTITUTO SANRIRE ODONTOLOGIA E HEALTH CENTER LTDA,,8630504,Atividade odontológica,cnae_principal,"7490199,8599604,8640205,9602502",SETOR SGAN 601 CONJUNTO H,SN,SALA  3 4 5 E 6 SUBSOLO 1 SALA  02 E 03 SE          EDIF  ION ESCRITORIOS           INTELIGENTES,ASA NORTE,70830018,5300108,(61) 32429496,,processo@datasoftcontabilidade.com.br,2022-03-15,53,1,4000.0,2062,0,2022-03-15,0,1,1,1,111,true
49973861,49973861000145,1,MARCELA PAZ ODONTOLOGIA E HARMONIZACAO FACIAL LTDA,,8630504,Atividade odontológica,cnae_principal,9602502,SETOR SBS QUADRA 02 BLOCO S,14,SALA  812 PARTE A2        EDIF  EMPIRE CENTER,ASA SUL,70070904,5300108,(61) 81192165,(0000) 00000000,marcela.aapaz@gmail.com,2023-03-17,41,1,3000.0,2062,,,,1,1,1,51,true
11545425,11545425000100,1,CONSULTORIO ODONTOLOGICO VIVIANE AMARAL LIMITADA,SMART ODONTOLOGIA AVANCADA,8630504,Atividade odontológica,cnae_principal,9609299,SETOR SRTV/SUL QUADRA 701 CONJ. D BLOCO A SALA 613,100,      CENTRO EMP.BRASILIA,ASA SUL,70340907,5300108,(61) 32244744,(61) 84155222,viviane.amaral10@gmail.com,2010-02-08,198,5,3000.0,2062,1,2019-01-01,0,1,1,1,71,true
01310078,01310078000175,1,E.M. ODONTOPEDIATRIA E ORTODONTIA S/S LTDA,E & M ODONTO,8630504,Atividade odontológica,cnae_principal,,SETOR SRTV/SUL QUADRA 701 CONJUNTO D BLOCO A,100,SALAS 708 E 710,ASA SUL,70340907,5300108,(61) 32267126,,,1989-06-27,446,3,3000.0,2240,,,,1,1,1,71,true
51718089,51718089000167,1,ODONTO LIZZ SERVICOS DE ODONTOLOGIA LTDA,ODONTOLIZZ,8630504,Atividade odontológica,cnae_principal,,QUADRA QSE 9,S/N,LOTE  14,TAGUATINGA SUL (TAGUATINGA),72025090,5300108,(61) 93988903,(0000) 00000000,moniquehblenda@gmail.com,2023-08-07,36,1,3000.0,2062,1,2023-08-07,0,1,1,1,12,true
55683094,55683094000132,1,CIRURDONTO SERVICOS ODONTOLOGICOS LTDA,AF. ODONTOLOGIA,8630504,Atividade odontológica,cnae_principal,,TRECHO SIA TRECHO 3 LT 1310/1320 SALA 325 PARTE,A 24,EDIF  TAYA,ZONA INDUSTRIAL (GUARA),71200032,5300108,(61) 96591485,(0000) 00000000,cirurdonto@gmail.com,2024-06-26,26,1,3000.0,2062,1,2024-06-26,0,1,1,1,1,false
04538421,04538421000121,1,NEO - NUCLEO DE EXCELENCIA EM ODONTOLOGIA LTDA,NEO,8630504,Atividade odontológica,cnae_principal,,SRTV/NORTE Q. 701 CONJ. C,124,SALA 133 ALA A,ASA NORTE,70719903,5300108,(61) 3283003,,,2001-06-04,302,3,3000.0,2062,1,2021-01-01,0,1,1,1,430,true
10714354,10714354000151,1,CANDIDO & CANDIDO SERVICOS ODONTOLOGICOS S/S LTDA,REABILIT CONCEPT ODONTOLOGIA E ESTETICA,8630504,Atividade odontológica,cnae_principal,8599604,SETOR SRTVS QUADRA 701 CONJUNTO D BLOCO B SALAS 633 E 634,280,EDIF  CENTRO EMP BRASILIA,ASA SUL,70340907,5300108,(61) 32012211,,reabilitodontologia@gmail.com,2009-03-05,209,1,3000.0,2232,,,,1,1,1,39,true
47755704,47755704000138,1,J. P. DOS ANJOS SOUSA LTDA,ODONTO FAMILLE,8630504,Atividade odontológica,cnae_principal,,QUADRA CL 202 LOTE D,1,SALA  111 A 114,SANTA MARIA,72502220,5300108,(61) 85170185,,sorrisoesaude2@gmail.com,2022-08-29,48,3,3000.0,2062,1,2022-08-29,0,1,1,1,1,false
51092920,51092920000118,1,BILLIG MOTTA LTDA,BILLIG ODONTOLOGIA,8630504,Atividade odontológica,cnae_principal,3250706,SETOR SHCGN CR QD 712/713 BLOCO E,S/N,LOJA  55,ASA NORTE,70760650,5300108,(61) 32429496,(0000) 00000000,billigodontologia@gmail.com,2023-06-19,38,1,3000.0,2062,,,,1,1,1,3,false
18350288,18350288000190,1,QUALES ODONTOLOGIA LTDA,DR. CRISTIANO ESTRELA H.,8630504,Atividade odontológica,cnae_principal,,QUADRA CLN 206 BLOCO A,SN,LOJA  6                         PARTE DB,ASA NORTE,70844510,5300108,(61) 81538156,,qualesodontologia@gmail.com,2013-06-20,158,5,3000.0,2062,1,2015-01-01,0,1,1,1,73,true
10373585,10373585000149,1,DUARTE ODONTOLOGIA LTDA,COB - CLINICA ODONTOLOGICA BRASILIA,8630504,Atividade odontológica,cnae_principal,,VILA TECNOLOGICA QE 03 CJ C LOTE,01,LOJA  04,QUADRAS ECONOMICAS LUCIO COSTA,71100133,5300108,(61) 30375778,,,2008-09-26,215,1,3000.0,2062,1,2016-01-01,0,1,1,1,1,false
00877965,00877965000167,1,CLINICA ODONTOLOGICA CLARICE AMIEL CHARCHAT SC LTDA,,8630504,Atividade odontológica,cnae_principal,,SAU/SUL QUADRA 05 BLOCO K,17,SL 709 ED.OFFICE TOWE,BRASILIA,70310500,5300108,,,,1995-10-18,370,1,3000.0,2240,1,2025-01-01,0,1,1,1,13,true
48144015,48144015000150,1,ALIMARI EMPREENDIMENTOS ADMINISTRADORA DE CARTAO LTDA,CARTAO DO POVO,8630504,Atividade odontológica,cnae_principal,8299799,QUADRA QUADRA 8 COMERCIO LOCAL,CL 23,      SOBRELOJA 302,SOBRADINHO,73006060,5300108,(61) 92571210,(0000) 00000000,cartaodopovodf@gmail.com,2022-09-30,47,1,3000.0,2062,0,2022-09-30,0,1,1,1,4,false
10948985,10948985000135,1,MARCELO NEGREIROS ODONTOLOGIA LTDA,MARCELO NEGREIROS REABILITACAO ORAL,8630504,Atividade odontológica,cnae_principal,,SETOR SETOR HOTELEIRO SUL QUADRA 06 CONJUNTO A BLOCO E,S/N,SALA  512,ASA SUL,70322915,5300108,(61) 34364162,(61) 34364162,,2009-06-25,206,5,3000.0,2062,1,2018-01-01,0,1,1,1,81,true
03271991,03271991000135,1,CLINICA ODONTOLOGICA DANIELE CASTRO LTDA,CLINICA ODONTOLOGICA DANIELE CASTRO,8630504,Atividade odontológica,cnae_principal,,SETOR SCN QUADRA 5,SN,BLOCO A                         ENTRADA 50          SALA  1304,ASA NORTE,70715900,5300108,(61) 33282118,,,1999-07-13,325,3,3000.0,2062,,,,1,1,1,130,true
05628997,05628997000223,2,ENMOVIMENTO SAUDE ORGANIZACIONAL LTDA,DRA. ANGELICA CARVALHO,8630504,Atividade odontológica,cnae_principal,,QUADRA C 2,S/N,LOTE  4/14 E 15           SALA  913                 EDIF  ACIOLLY OFFICE TOWER,TAGUATINGA CENTRO (TAGUATINGA),72010020,5300108,(61) 81789530,,angelicavcarvalho@gmail.com,2022-10-07,46,3,3000.0,2062,1,2021-01-01,0,1,2,1,55,true
04266309,04266309000189,1,PREODONTO PREVENCAO REABILITACAO E ESTETICA ODONTOLOGICA LTDA,PREODONTO,8630504,Atividade odontológica,cnae_principal,8640205,QUADRA SGAS 915 CONJUNTO B BLOCO C CONSULTORIO 04,S/N,      1 SUBSOLO           EDIF  OFFICE CENTER,ASA SUL,70390150,5300108,(61) 33451042,,preodonto_odontologia@yahoo.com.br,2001-02-06,306,1,2000.0,2062,,,,1,1,1,180,true
05482627,05482627000140,1,MONICA B. COQUEIRO LTDA,COM CLINICA ODONTOLOGICA DRA. MONICA,8630504,Atividade odontológica,cnae_principal,,SETOR SGAS QUADRA 607 CONJUNTO B CONSULTORIO,108,PAVMTO1,ASA SUL,70200670,5300108,(61) 34421333,,,2003-01-22,283,5,2000.0,2062,,,,1,1,1,1,false
30429141,30429141000195,1,BRUNO FRANCO FRANZAO,FRANZAO ODONTOLOGIA,8630504,Atividade odontológica,cnae_principal,4618402,QUADRA C 1 LOTE 01 E 12,S/N,SALA  706                 EDIF  TAG. TRADE CENTER,TAGUATINGA CENTRO (TAGUATINGA),72010010,5300108,(61) 33515071,,,2018-05-11,99,1,2000.0,2135,1,2019-01-01,0,1,1,1,150,true
35767727,35767727000183,1,ODONTO CENTER SANTA MARIA CLINICA ODONTOLOGICA LTDA,ODONTO CENTER SANTA MARIA,8630504,Atividade odontológica,cnae_principal,,QUADRA QR 202,SN,CONJ  B                   LOTE  23                  SALA  01,SANTA MARIA,72502400,5300108,(61) 33938875,,gerenciaodontocenter23@gmail.com,2019-12-11,80,1,2000.0,2062,1,2019-12-11,0,1,1,1,2,false
58646389,58646389000127,1,EDUARDA AZEVEDO ODONTOLOGIA LTDA,EA ODONTOLOGIA,8630504,Atividade odontológica,cnae_principal,,RUA RUA 06 CHACARA 249 LOTE,20,CASA  02,SETOR HABITACIONAL VICENTE PIRES,72006485,5300108,(61) 94160177,(0000) 00000000,eduardaazevedoms@hotmail.com,2025-01-06,19,1,2000.0,2062,0,2025-01-06,0,1,1,1,3,false
19584775,19584775000180,1,VICENTE DE PAULO SILVA,ARTE CLINICA ODONTOLOGICA,8630504,Atividade odontológica,cnae_principal,3250706,QUADRA 06 LOTE 07,SN,SALA  01 E 02             SETOR OESTE COMERCIAL,SETOR OESTE (GAMA),72425060,5300108,(61) 39672244,(61) 81366836,artprotesedentaria@outlook.com,2014-01-24,151,1,2000.0,2135,0,2020-01-01,0,1,1,1,9,false
58015601,58015601000158,1,BT ODONTOLOGIA LTDA,BT ODONTOLOGIA,8630504,Atividade odontológica,cnae_principal,,QUADRA SQS 310 BLOCO I,SN,APT   302,ASA SUL,70363090,5300108,(61) 81127722,(0000) 00000000,marcellovelloso@gmail.com,2024-11-07,21,1,2000.0,2062,1,2024-11-07,0,1,1,1,1,false
58251798,58251798000124,1,KAROLYNE SERVICOS ODONTOLOGICOS LTDA,KAROLYNE ODONTOLOGIA,8630504,Atividade odontológica,cnae_principal,,QUADRA CENTRAL SETOR COMERCIAL BLOCO 13,LT 02,SALA  01,SOBRADINHO,73010523,5300108,(61) 99880669,(0000) 00000000,dra.karolyneoliveira@gmail.com,2024-11-27,21,1,2000.0,2062,1,2024-11-27,0,1,1,1,2,false
51391172,51391172000174,1,VASQUES ODONTOLOGIA LTDA,LOTUS ODONTOLOGIA E ESTETICA,8630504,Atividade odontológica,cnae_principal,9602502,"CONDOMINIO JARDIM EUROPA 1, QD 1, CJ A, BL A, LT 25, LJ",2,,GRANDE COLORADO - SOBRADINHO,73105900,5300108,(61) 99499192,(0000) 00000000,odonto.lotusgc@gmail.com,2023-07-12,37,1,2000.0,2062,0,2026-01-01,0,1,1,1,1,false
54193633,54193633000192,1,ODONTOCASTRO CT LTDA,,8630504,Atividade odontológica,cnae_principal,8599604,QUADRA CSA,1,LOTE  1                   SALA  117,TAGUATINGA SUL (TAGUATINGA),72015015,5300108,(61) 33517187,(0000) 00000000,cinthiagbcastro@hotmail.com,2024-03-05,29,1,2000.0,2062,1,2024-03-05,0,1,1,1,16,true
07802349,07802349000196,1,ASTRIX ORTOPEDIA FUNCIONAL DOS MAXILARES LTDA,ASTRIX ORTOPEDIA FUNCIONAL DOS MAXILARES LTDA,8630504,Atividade odontológica,cnae_principal,8630599,SETOR SHIN CA 05 LOTE B1 BLOCO B1,SN,SALA  101 E 102           PAVMTO1,SETOR DE HABITACOES INDIVIDUAIS NORTE,71503505,5300108,(61) 34681255,,letrixia@hotmail.com,2005-12-21,248,1,2000.0,2062,1,2017-01-01,0,1,1,1,86,true
30049256,30049256000154,1,RICARDO ATUSHI OKAZIMA ODONTOLOGIA ESPECIALIZADA,RICARDO ATUSHI OKAZIMA ODONTOLOGIA ESPECIALIZADA,8630504,Atividade odontológica,cnae_principal,,QUADRA SGAS 610 CONJUNTO F BLOCO 02 SALA 109,S/N,,ASA SUL,70200700,5300108,(61) 35224726,(61) 99510450,drricardo@ricardookazima.com.br,2018-03-27,101,5,2000.0,2135,,,,1,1,1,97,true
48675479,48675479000192,1,BEATRIZ CHENDES SERVICOS ODONTOLOGICOS LTDA,DRA. BEATRIZ CACAO,8630504,Atividade odontológica,cnae_principal,,RUA IPE AMARELO LOTE,06,,SUL (AGUAS CLARAS),71937360,5300108,(61) 83772136,,beatrizsilvapmu@gmail.com,2022-11-21,45,1,2000.0,2062,0,2022-11-21,0,1,1,1,10,true
54681237,54681237000104,1,ODONTOCASTRO AR LTDA,ODONTOCASTRO,8630504,Atividade odontológica,cnae_principal,8599604,QUADRA CSA 1 LOTE,01,SALA  116 ALA B,TAGUATINGA SUL (TAGUATINGA),72015015,5300108,(61) 33517187,(0000) 00000000,alexgbcastro@gmail.com,2024-04-10,28,1,2000.0,2062,1,2024-04-10,0,1,1,1,12,true
11181173,11181173000170,1,R & R CLINICA ODONTOLOGICA LTDA,.,8630504,Atividade odontológica,cnae_principal,,SETOR SCN QUADRA 2 BLOCO D TORRE B SALA 327,S/N,,ASA NORTE,70712904,5300108,(61) 33285613,(61) 99896027,,2009-09-28,203,5,2000.0,2062,0,2015-01-01,0,1,1,1,146,true
04450266,04450266000197,1,UNIMPLANTE IMPLANTES DENTARIOS LTDA,UNIMPLANTE,8630504,Atividade odontológica,cnae_principal,,SCN QUADRA 01 BLOCO F,79,SALA 1117,ASA NORTE,70711000,5300108,(061) 9327599,,,2001-05-21,303,1,2000.0,2062,,,,1,1,1,25,true
