cnpj,cnpj_basico,nome_fantasia,razao_social,cnae,identificador_matriz_filial,tipo_logradouro,logradouro,numero,complemento,bairro,cep,ddd_1,telefone_1,ddd_2,telefone_2,email,data_inicio_atividade,idade_meses,porte,capital_social,natureza_juridica,opcao_simples,n_unidades_df,n_mesma_sala,n_mesmo_predio
59532573000109,59532573,,MARCELO LOURENCO SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,RUA,8,8,EDIF  JALES MACHADO       APT   1203,SUL (AGUAS CLARAS),71938180,61,92003877,,,marcelolourenco3@gmail.com,2025-02-18,18,5,100000.0,2321,1,1,1,2
54911117000156,54911117,,DAVI AUGUSTO - SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,SETOR,SETOR M NORTE QNM 36 CJ H LT 44,S/N,CASA  01,TAGUATINGA,72145608,61,86354072,,,daviaugusto.adv@gmail.com,2024-04-26,28,1,5000.0,2321,1,1,1,2
35411513000170,35411513,,RONALDO BARBOSA DE OLIVEIRA FILHO SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,RUA,COPAIBA LOTE,01,SALA  BLOCO A SALA 1214,SUL (AGUAS CLARAS),71931720,61,98400707,61,91875060,ronaldo@oliveirafilhoadv.com.br,2019-10-31,82,5,10000.0,2321,1,1,1,73
20540447000160,20540447,"CARVALHO, DUTRA & LIMA ASSOCIADOS","CARVALHO, DUTRA & LIMA ADVOGADOS ASSOCIADOS",6911701,1,SETOR,SHC/SW QRSW 04 CL 01 LOJAS 25 E 27,01,SUBSL,SUDOESTE,70675400,61,30334528,,,qualysolucoescontabeis@gmail.com,2014-05-13,147,5,12000.0,2240,1,1,1,7
05539537000148,05539537,,AZEVEDO SETTE ADVOGADOS ASSOCIADOS,6911701,1,SETOR,SCN QUADRA 04 BLOCO B SALA 601,S/N,,ASA NORTE,70714900,61,30351616,61,30351615,controlebsb@azevedosette.com.br,2003-01-06,283,5,1088.0,2232,0,1,,93
57777002000109,57777002,,KASSANDRA CORONHEIRO ARAUJO SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,QN 8C CONJUNTO 3,SN,LOTE  02                  APT   202,RIACHO FUNDO II,71880133,61,98615294,,,kcaraujo123@gmail.com,2024-10-21,22,1,5000.0,2321,1,1,1,3
00692828000158,00692828,,CARAM ZUQUIM E ESPIRITO SANTO ADVOGADOS E CONSULTORES,6911701,1,SETOR,SHIS QL 10 CONJUNTO 07 CASA,04,,LAGO SUL,71630035,61,30383600,,,,1995-06-23,374,5,12000.0,2232,0,1,,1
42691200000188,42691200,,CARLOS HENRIQUE GRAPEGGIA - SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,SHIS QL 8 CONJUNTO 8 CASA 01 PARTE C,S/N,,SETOR DE HABITACOES INDIVIDUAIS SUL,71620285,61,33210999,,,carlos.grapeggia@hotmail.com,2021-07-13,61,1,10000.0,2321,1,1,,6
48004502000117,48004502,,VILLAS BOAS SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,SHIS QL 14 CONJUNTO 5 CASA 05,SN,,SETOR DE HABITACOES INDIVIDUAIS SUL,71640055,61,99779505,,,fernandacarvalhocvb@gmail.com,2022-09-19,47,5,1000.0,2321,1,1,,5
59196315000107,59196315,,DANILO BATISTA SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,QS 2 CONJUNTO 6 LOTE,20,,RIACHO FUNDO I,71820206,61,92897806,,,daniloandrei07@gmail.com,2025-01-30,19,5,3000.0,2321,0,1,,1
14887692000146,14887692,,MONTEZUMA E CONDE ADVOGADOS ASSOCIADOS,6911701,1,QUADRA,SHIS QI 19 CONJUNTO 15,16,,SETOR DE HABITACOES INDIVIDUAIS SUL,71655150,61,20996565,,,montezuma@montezumaeconde.adv.br,2012-01-05,175,5,30000.0,2232,0,1,,1
37864450000132,37864450,,GUSTAVO LORENTZ SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,RUA,RUA 16 CHACARA 515,515,,NUCLEO RURAL LAGO OESTE (SOBRADINHO),73100480,61,91666183,,,gstvbarbosa@gmail.com,2020-07-27,73,1,1000.0,2321,1,1,,1
52041973000172,52041973,,NAVES E MAC CORD ADVOCACIA,6911701,1,QUADRA,SHIS QI 19 CONJUNTO 4 CASA,10,,SETOR DE HABITACOES INDIVIDUAIS SUL,71655040,61,99080703,,,advocacia@maccord.adv.br,2023-09-01,35,3,3000.0,2232,1,1,,1
59087370000150,59087370,,BRITO CORREA SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,SETOR,SETOR D SUL QSD 4 LT 4,S/N,APT   502                 EDIF  VIA LIBERTE,TAGUATINGA,72020040,61,96165500,,,britocorrea06@gmail.com,2025-01-24,19,1,1000.0,2321,1,1,1,5
31135039000140,31135039,,MARCIO ANTONIO TORRES FILHO SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,SAUS QUADRA 5,LOTE 4,SALA  1.406,ASA SUL,70070050,61,33210060,,,torresfil@uol.com.br,2018-07-27,97,5,10000.0,2321,0,1,1,1
37059412000107,37059412,,ALTAMIR SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,SETOR,SAMAMBAIA SUL RESID VIVER MELHOR Q 301 BL A CJ 1 S/N,S/N,SALA  SALA GR 75,SAMAMBAIA,72300531,61,95850230,61,99585023,altamir.advogado@gmail.com,2020-05-04,75,5,20000.0,2321,1,1,1,23
24988748000102,24988748,,CELIVALDO ELOI - SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,TRECHO,SIA TRECHO 3,SN,LOTE  625/695             BLOCO A                   SALA  231,ZONA INDUSTRIAL (GUARA),71200030,61,84245877,,,celivaldoeloi@gmail.com,2016-06-13,122,5,10000.0,2321,0,1,1,250
54810344000195,54810344,,ELTON CALIXTO SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,SETOR,SRTVN QD 701 CJ C SALA 714 ALA A CENTRO EMPRESARIAL NORTE,SN,,ASA NORTE,70719903,61,33282906,61,33272677,ecalixtobsb@gmail.com,2024-04-19,28,1,100000.0,2321,1,1,,66
23537929000150,23537929,PETRAGLIA ADVOGADOS,PETRAGLIA - ADVOGADOS ASSOCIADOS,6911701,1,QUADRA,SAUS BLOCO M QUADRA,1,SALA  1302/1303,ASA SUL,70070010,61,30332111,61,30338821,veronica@petragliaadvogados.com.br,2015-10-16,130,5,10000.0,2232,1,1,1,6
23711644000193,23711644,,COSTA AMORIM SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,SHIS QL 6 CONJUNTO 10,SN,LOTE  10/12,SETOR DE HABITACOES INDIVIDUAIS SUL,71620105,61,83635614,,,trabalhista.costaeamorim@gmail.com,2015-04-06,136,5,10000.0,2321,1,1,1,7
36572513000114,36572513,LARCHER E ROCHA ADVOGADOS ASSOCIADOS,"LARCHER, ROCHA, ANTUNES E ARARUNA ADVOGADOS ASSOCIADOS",6911701,1,QUADRA,"SAUS, QUADRA 3, BLOCO C, ED. BUSINESS POINT",22,SALA  1122,ASA SUL,70070934,61,82076639,61,82252993,larcher.rocha@gmail.com,2020-03-05,77,5,2000.0,2232,1,1,1,27
30519478000193,30519478,,CAROLINA ALVARENGA NOGUEIRA SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,SQNW 109 BLOCO B,APT103,,SETOR NOROESTE,70686410,61,81073607,,,carolinalvarenga@yahoo.com.br,2018-05-07,99,5,5000.0,2321,1,1,,1
12250794000120,12250794,MORETH & ADVOGADOS ASSOCIADOS,ROBERTO MORETH SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,AOS 4 BLOCO F APARTAMENTO,111,,AREA OCTOGONAL,70660046,61,96410529,,,moreth.advogados.associados@gmail.com,2008-07-25,217,5,600000.0,2321,0,1,,2
33325462000138,33325462,,ANA CAROLINA MARTINS SEVERO DE ALMEIDA MALAFAIA SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,QUADRA 10 CONJUNTO C CASA,62,      PARTE A4,SOBRADINHO,73005103,61,81599984,,,,2019-03-20,89,5,5000.0,2321,1,1,1,59
55504324000159,55504324,,MATHEUS DIAS LOPES SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,RUA,"17 SUL,",S/N,LOTE  7                   APT   1113                COND  OURO BRANCO IV,SUL (AGUAS CLARAS),71940360,61,81244096,,,mtdias.adv@gmail.com,2024-06-12,26,5,1000.0,2321,1,1,1,8
37458412000180,37458412,,ANDRE TOLEDO DE ALMEIDA SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,CONDOMINIO,MORADA DOS NOBRES QUADRA 04,04,COND  MORADA DOS NOBRES,REGIAO DOS LAGOS,73091900,61,85419340,,,andretoledo.adv@gmail.com,2020-06-18,74,5,1000.0,2321,1,1,1,4
52997602000169,52997602,,BALDUINO SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,CONDOMINIO,"SAN DIEGO, RUA 03",102,,SETOR HABITACIONAL JARDIM BOTANICO,71680362,62,84846856,,,gustavo.balduino.adv@gmail.com,2023-11-24,33,1,1000.0,2321,1,1,,1
26444935000150,26444935,ALCOFORADO ADVOGADOS ASSOCIADOS,ALCOFORADO ADVOGADOS ASSOCIADOS,6911701,1,,"SCN Q 01 BL F N 79 SLS 1817 A 1820, 1901",S/N,1917 A 1920,ASA NORTE,70711000,,,,,,1990-04-12,436,3,25000.0,2232,0,1,1,26
24995314000130,24995314,MARES & MARES ADVOGADOS,MARES & MARES ADVOGADOS,6911701,1,QUADRA,SIG QUADRA 1,136,LOTE  495/515             SALA,ZONA INDUSTRIAL,70610410,61,33430056,61,83282116,,2016-05-25,123,1,100000.0,2240,1,1,1,1
50052361000150,50052361,,JOYCE SANTOS SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,SETOR,SGCV (ST GARAGENS E CONCES DE VEICULOS),0,LOTE  10                  COND  VENICE PARK         APT   615                 BLOCO E,ZONA INDUSTRIAL (GUARA),71215100,62,93969999,,,joyceksantos.adv@gmail.com,2023-03-23,41,1,5000.0,2321,1,1,1,9
00095569000188,00095569,,CHAVES & CHAVES-ADVOGADOS ASSOCIADOS,6911701,1,,SCS QD. 01 BLOCO G ED. BARACAT,S/N,6. ANDAR SALA 606,ASA SUL,70397900,,,,,,1994-02-23,390,3,3000.0,2232,1,1,1,2
50803146000143,50803146,,SANLAY E BRAGA ADVOGADOS ASSOCIADOS,6911701,1,SETOR,SETOR N QNN 17 CJ H LT 12,S/N,,CEILANDIA,72225178,61,99581275,61,,contato@sanlaybraga.com.br,2023-05-24,39,3,5000.0,2232,1,1,,8
47756263000199,47756263,,MONTGOMERY SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,SQN 303 BLOCO H,303,APT   115,ASA NORTE,70735080,61,81191170,,,gmmchaves@gmail.com,2022-08-29,48,5,1000.0,2321,1,1,1,1
55720210000146,55720210,,THIAGO HOLANDA SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,RUA,RUA 10B CHACARA 131,74,,SETOR HABITACIONAL VICENTE PIRES,72007195,61,99035901,,,thiagoholanda1@gmail.com,2024-06-28,26,1,10000.0,2321,1,1,,1
55763287000101,55763287,,MARIANA LOBO ESPINEIRA - SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,SHIS QI 28 CONJUNTO 5,SN,CASA  17,SETOR DE HABITACOES INDIVIDUAIS SUL,71670250,61,92424715,,,marianaloboespineira@gmail.com,2024-07-02,25,5,10000.0,2321,1,1,1,1
52040967000109,52040967,,"NASCIMENTO E DIAS, ADVOGADOS ASSOCIADOS",6911701,1,RUA,"RUA 30 NORTE, N. 4, PARTE 25, RUA DAS PAINEIRAS",03,SALA  306                 BLOCO A,NORTE (AGUAS CLARAS),71918180,61,86089904,,,nascimentoedias@gmail.com,2023-09-01,35,1,20000.0,2232,1,1,1,18
01068146000131,01068146,,IVO EVANGELISTA DE AVILA ADVOGADOS ASSOCIADOS,6911701,1,SETOR,SHIS QI 05 CONJUNTO 09 CASA,20,,LAGO SUL,71615090,61,32269800,,,ivo@ivoavila.adv.br,1995-12-05,368,3,0.0,2240,0,1,,3
53676657000130,53676657,,ADVOGADOS E ASSOCIADOS LOPES SANTOS,6911701,1,QUADRA,QR 210 CJ K LT 23,S/N,,SANTA MARIA,72510411,61,84120183,61,91186119,jackelinecssadv@gmail.com,2024-01-26,31,5,20000.0,2232,1,1,,1
49795799000149,49795799,,"MUNIZ, GONCALVES & ROCHA - SOCIEDADE DE ADVOGADOS",6911701,1,SETOR,SETOR CENTRAL C 1 LT 1/2,S/N,SALA  509,TAGUATINGA,72010010,61,86043681,,,mcradv.contato@gmail.com,2023-03-03,41,1,12000.0,2232,1,1,2,150
28098337000100,28098337,,DIEGO BATISTA SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,QC 13 RUA H,S/N,CASA  26,JARDINS MANGUEIRAL (SAO SEBASTIAO),71699729,61,99019707,,,diego.batista@marcial.adv.br,2017-06-13,110,5,5000.0,2321,1,1,1,1
11250914000127,11250914,,JESUS GERALDO MOROSINO - SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,RODOVIA,"BR 020 KM 2,5 QUADRA",04,COND  RURAL IMP DOS NOBRESCONJ  H                   CASA  25,REGIAO DOS LAGOS,73252158,61,92316613,61,91023322,jsmadvogados@yahoo.com.br,2009-04-22,208,5,50000.0,2321,0,1,1,1
56957102000154,56957102,,LUISA VERAS DE OLIVEIRA SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,SETOR,SHCN SQN 307 BL C,S/N,APT   407,PLANO PILOTO,70746030,34,97979633,,,contato@ceconcontabilidade.com,2024-08-21,24,5,1000.0,2321,0,1,1,2
52901474000108,52901474,,JOAO MEIRELES MORAES SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,SQN 112 BLOCO G,S/N,APT   406,ASA NORTE,70762070,61,84250450,,,johnmmfla@gmail.com,2023-11-16,33,1,5000.0,2321,1,1,1,1
35254058000146,35254058,,CAMPOS SOBRINHO - SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,AVENIDA,PAU BRASIL LOTE,06,SALA  1305 PARTE B        EDIF  E-BUSINESS,NORTE (AGUAS CLARAS),71916500,61,84521296,,,,2019-10-21,82,5,10000.0,2321,1,1,1,195
36572963000107,36572963,,OURIQUES CRUZ SOCIEDADE DE ADVOGADOS,6911701,1,QUADRA,SHIS QL 12 CONJUNTO 2,SN,CASA  10,SETOR DE HABITACOES INDIVIDUAIS SUL,71630225,61,81539154,,,contato@ouriquescruz.com.br,2020-03-05,77,1,1000.0,2232,1,1,6,7
59223625000165,59223625,,WANESSA DE ARAUJO SERPA SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,QS 1 RUA 210 LT 34,S/N,SALA  610,TAGUATINGA,71950770,61,96513038,,,wanessaserpa@hotmail.com,2025-01-31,19,5,5000.0,2321,0,1,1,216
47760203000140,47760203,,PAULA ECHAMENDE LINDOSO BAUMANN SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,SETOR,SRIA II QI 29 LT 3,S/N,APT   102,GUARA,71065292,61,81362912,,,paula@lindosobaumann.adv.br,2022-08-29,48,1,10000.0,2321,1,1,1,6
42689860000124,42689860,,NINIVE MASCARENHAS DA SILVA SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,SETOR,"AOS 6/8, BLOCO B, APARTAMENTO",206,,AREA OCTOGONAL,70660685,61,91474949,,,mascarenhasninive@gmail.com,2021-07-13,61,5,10000.0,2321,1,1,,2
58503267000181,58503267,,GABRIELA SILVA DE COUTO LIMA - SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,SETOR,"SETOR COMERCIAL SUL QUADRA 01 BLOCO L, SALA",202,EDIF  MARCIA,ASA SUL,70307900,61,85258675,,,gabrielacooutoo@gmail.com,2024-12-18,20,5,10000.0,2321,1,1,1,3
56934315000160,56934315,,RAILA MOURA CARVALHO SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,SETOR,SCN QUADRA 02 BLOCO D ENTRADA A,S/N,SALA  316 E 317,ASA NORTE,70712903,61,83339804,,,rcadv15@gmail.com,2024-08-20,24,1,15000.0,2321,1,1,3,128
23876285000124,23876285,LOBATO LECHTMAN & CIPRIANO ADVOGADOS ASSOCIADOS,LOBATO LECHTMAN & CIPRIANO ADVOGADOS ASSOCIADOS,6911701,1,QUADRA,SHIS QI 16 CONJUNTO 2,SN,CASA  11,SETOR DE HABITACOES INDIVIDUAIS SUL,71640220,61,39640054,61,39640055,mscontas@hotmail.com,2015-12-04,128,5,1000.0,2240,1,1,1,4
55861615000102,55861615,,THIAGO FRANCA GUIMARAES SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,SCRN 708/709 BLOCO D,SN,SALA  414,ASA NORTE,70741640,61,81936699,,,tf.guima@outlook.com,2024-07-09,25,5,1000.0,2321,1,1,1,6
19492583000143,19492583,MENEZES ADVOCACIA,J.C.  DE MENEZES ADVOCACIA,6911701,1,QUADRA,SIG QUADRA 2,207,LOTE  420/440,ZONA INDUSTRIAL,70610420,61,33444400,61,33445500,contato@jcdemenezes.com.br,2013-11-28,153,5,20000.0,2232,1,1,1,1
37412282000144,37412282,DUTRA E DUTRA ADVOGADOS,DUTRA E DUTRA ADVOGADOS,6911701,1,QUADRA,QUADRA 10,03,,SETOR TRADICIONAL (BRAZLANDIA),72720100,61,85015937,,,dutraadvogadosdf@gmail.com,2020-06-15,74,5,50000.0,2232,0,1,,1
35804847000103,35804847,,BRUNO GABRIEL SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,CNM 2 LOTE B,SN,SALA  317 PARTE A,CEILANDIA CENTRO (CEILANDIA),72210502,61,30341515,,,,2019-11-14,81,5,50000.0,2321,0,1,1,16
54803857000179,54803857,,JANIA BRASWELL SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,RUA,"7 NORTE LOTES 3, 5 E 7",S/N,LOJA  38,NORTE (AGUAS CLARAS),71908180,61,91418281,,,info@janialaw.com,2024-04-19,28,1,5000.0,2321,0,1,1,22
35399182000108,35399182,,ANDRADE COSTA OLIVEIRA ADVOGADOS ASSOCIADOS,6911701,1,QUADRA,QNM 17 CONJUNTO A LOTE,27,      1 ANDAR SALA 103,CEILANDIA SUL (CEILANDIA),72215171,61,39721542,,,acol.advocacia@gmail.com,2019-10-31,82,5,18000.0,2232,1,1,1,13
41472594000110,41472594,,BRUNO CATSIAMAKIS QUEIROGA SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,SHIS QI 21 CONJUNTO 11,S/N,CASA  12,SETOR DE HABITACOES INDIVIDUAIS SUL,71655310,61,31313131,,,bruno@ambianceadvisors.com,2021-04-06,64,3,10000.0,2321,1,1,1,1
58213122000146,58213122,,BARBARA FONTOURA SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,SEPN 509 CONJUNTO D,SN,EDIF  ISIS                SALA  215,ASA NORTE,70750504,61,98218090,,,bfontouraadv@gmail.com,2024-11-25,21,3,100000.0,2321,1,1,1,6
38488574000123,38488574,,REIS LOBATO FLORES SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,SHIS QI 27,SN,CONJ  13                  CASA  09,SETOR DE HABITACOES INDIVIDUAIS SUL,71675130,61,92290417,,,cristiano@abert.org.br,2020-09-16,71,3,5000.0,2321,1,1,1,2
55654485000129,55654485,,MARIO HENRIQUE SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,SCN QUADRA 04 BLOCO B,S/N,SALA  702 PARTE 2053,ASA NORTE,70714020,61,84651798,,,mhadv.cardoso@gmail.com,2024-06-24,26,5,100000.0,2321,1,1,1,593
51155700000196,51155700,,ROBERTA DE PAULA GUERRA SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,SETOR,SHN QUADRA 2 BLOCO I,S/N,      2 ANDAR                   PARTE I,ASA NORTE,70705911,61,81162749,,,robertamdepaula@gmail.com,2023-06-22,38,1,1000.0,2321,1,1,1,12
22580340000171,22580340,RODRIGUES RIBEIRO ADVOGADOS,RODRIGUES RIBEIRO ADVOGADOS,6911701,1,SETOR,SCS QUADRA 1,S/N,BLOCO: G; EDIF: BARACAT ; SALA: 807;,ASA SUL,70301000,61,32240383,,,daviadvogado1@gmail.com,2015-05-15,135,5,50000.0,2232,1,1,1,57
06350263000298,06350263,GN ADVOGADOS,GUILHERME NASSER ADVOGADOS ASSOCIADOS,6911701,2,QUADRA,W3 SUL Q 516 BL B LT 3,S/N,CXPST C0456,BRASILIA,70381525,83,30313156,,,dhscontabil@dhscontabil.com.br,2023-10-26,34,5,600.0,2232,1,1,1,314
51064737000109,51064737,,RODRIGO LEON SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,CONDOMINIO,QUINTAS DA ALVORADA (ST HABITACIONAL S BARTOLOMEU),159,,SETOR HABITACIONAL JARDIM BOTANICO,71680356,61,99117069,61,39645123,rodrigoleon.adv@gmail.com,2023-06-15,38,1,1000.0,2321,0,1,,1
28725827000181,28725827,FREIRE E RAPOSO ADVOCACIA,FREIRE E RAPOSO ADVOCACIA,6911701,1,SETOR,SRTVS Q. 701 CONJ. L BL. 01 N 38 PA 172,38,EDIF  ASSIS CHATEAUBRIAND,SETOR DE RADIO E TV SUL,70340906,61,99378155,,,raposo@fsradvogados.com,2017-06-22,110,5,6000.0,2232,1,1,8,481
52999119000113,52999119,,VERAS SILVA SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,AVENIDA,AVENIDA PAU BRASIL LT 10,S/N,EDIF  LE QUARTIER         SALA  613,AGUAS CLARAS,71926000,61,86515338,,,luis.gsilvadv@gmail.com,2023-11-24,33,1,250000.0,2321,1,1,1,120
49699106000114,49699106,,ALEX FONTINELE SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,RUA,28,04,APT   404,NORTE (AGUAS CLARAS),71917720,61,83030312,,,apuigue@gmail.com,2023-02-24,42,3,1000.0,2321,1,1,1,14
25023734000117,25023734,,NATHALIA REIS - SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,SETOR,SCN QUADRA 2 BLOCO D,S/N,ANDAR 7 TORRE A           SALA  726 728 730 PARTE A,ASA NORTE,70712904,61,32091010,,,nathalia@damaresmedina.com.br,2016-05-20,123,5,2000.0,2321,0,1,1,146
20463901000127,20463901,,HUILDER MAGNO DE SOUZA SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,SHIS QI 17 CONJUNTO 15,SN,CASA  16,SETOR DE HABITACOES INDIVIDUAIS SUL,71645150,61,81162350,,,hms.huildersouza@gmail.com,2014-05-28,147,5,10000.0,2321,1,1,1,2
35345440000165,35345440,,WENDER TEIXEIRA DE ANDRADE SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,QNM 17 CONJUNTO A LOTE,29,LOJA  01                  SALA  01,CEILANDIA SUL (CEILANDIA),72215171,61,33727158,,,wender_juridico@hotmail.com,2019-10-21,82,5,10000.0,2321,1,1,1,1
03314438000132,03314438,,ADVOCACIA THOMPSON FLORES,6911701,1,SETOR,SHIS QI 9 CONJUNTO 1,S/N,CASA  12,SETOR DE HABITACOES INDIVIDUAIS SUL,71625010,61,33270111,,,,1999-06-22,326,5,100000.0,2232,1,1,2,5
06971710000145,06971710,"MAIA, FUSCO E FURTADO ADVOGADOS ASSOCIADOS","MAIA, FUSCO E FURTADO ADVOGADOS ASSOCIADOS",6911701,1,QUADRA,SHS QUADRA 6 CONJUNTO A BLOCO A SALA,402,EDIF  COMPLEXO BRASIL 21,ASA SUL,70316000,61,33641770,61,30286979,mffadvogados@gmail.com,2003-11-11,273,5,10000.0,2232,0,1,1,2
33008748000190,33008748,,BELIZA BRANDAO SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,CLN 311 BLOCO D ENTRADA 50 SALA,103,,ASA NORTE,70757540,61,81353490,,,beliza.brandao@gmail.com,2019-03-07,89,5,10000.0,2321,1,1,,2
46610765000144,46610765,,MURILLO OLIVEIRA - SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,SHIS QL 18 CONJUNTO 2 CASA 01,01,CASA  01,SETOR DE HABITACOES INDIVIDUAIS SUL,71650025,61,99663679,,,murilloguilherme@msn.com,2022-05-31,51,5,30000.0,2321,0,1,1,1
05026219000183,05026219,,ALMIR HOFFMANN SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,SETOR,SBS QUADRA 02 BLOCO E SALA 206 X13,SN,EDIF  PRIME,ASA SUL,70070120,61,92844141,,,almirhoffmann@ig.com.br,2002-04-08,292,5,10000.0,2321,1,1,3,107
40167432000106,40167432,,LUIS AUGUSTO GOULART DE ABREU CATTA PRETA SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,SETOR,SHIN QL 16 CONJUNTO 3,S/N,CASA  15,SETOR DE HABITACOES INDIVIDUAIS NORTE,71530235,61,96339068,,,,2020-12-21,68,5,1000.0,2321,1,1,1,2
52538255000106,52538255,,ALBRECHT & ZELAYA ADVOGADOS ASSOCIADOS,6911701,1,SETOR,SETOR DE AUTARQUIAS SUL Q 4 LT 10,S/N,BLOCO A                   EDIF  VICTORIA OFFICE TOWESALA  620,BRASILIA,70070938,61,96949258,61,96973107,atendimento@albrechtzelaya.adv.br,2023-10-16,34,1,2000.0,2232,1,1,1,279
14122489000189,14122489,MACHADO & NUNES SOCIEDADE DE ADVOGADOS,MACHADO & NUNES SOCIEDADE DE ADVOGADOS,6911701,1,SETOR,AUS QD 04 LOTE 09/10 SALA 337/338,SN,EDIF  VITORIA OFFICE TOWER,ASA SUL,70070040,61,32268993,61,99758993,socontabil@gmail.com,2011-08-04,180,5,40000.0,2232,0,1,1,18
29648956000186,29648956,,JOSE SILVINO FILHO - SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,SHIN QL 4 CONJUNTO 3,16,,SETOR DE HABITACOES INDIVIDUAIS NORTE,71510235,61,81180163,61,32013462,silvinofilho@uol.com.br,2018-01-09,103,1,5000.0,2321,1,1,,1
53924661000170,53924661,,FLAVIO AUGUSTO DE PONTES RODRIGUES - SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,AVENIDA,"PAU BRASIL, LOTE",06,ANDAR 5                   SALA  504                 EDIF  E-BUSINESS,NORTE (AGUAS CLARAS),71916500,61,92336263,,,flavio.ucb@gmail.com,2024-02-15,30,1,10000.0,2321,0,1,1,195
48513197000199,48513197,,JESSICA SEBARA FERNANDES SOCIEDADE INDIVIDUAL DE ADVOCACIA,6911701,1,QUADRA,"207, LOTE 5, BLOCO B, AP. 703, PRACA UIRAPURU",S/N,,SUL (AGUAS CLARAS),71926250,61,96834955,,,seabrafernandesadv@gmail.com,2022-11-04,45,1,10000.0,2321,0,1,,26
22506108000193,22506108,,MOURA MAIA ADVOGADOS ASSOCIADOS,6911701,1,SETOR,SCLRN 703 BLOCO D,27,SALA: 102;,ASA NORTE,70730514,61,30323293,,,contato@mouramaia.adv.br,2015-05-08,135,5,20000.0,2232,1,1,1,2
